id,budget,genres,homepage,overview,production_companies,production_countries,release_date,runtime,spoken_languages,title,vote_average,cast
49521,225m usd,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']",http://www.manofsteel.com/,"A young boy learns that he has extraordinary powers and is not of this earth. As a young man, he journeys to discover where he came from and what he was sent here to do. But the hero in him must emerge if he is to save the world from annihilation and become the symbol of hope for all mankind.","['Legendary Pictures', 'Warner Bros.', 'DC Entertainment', 'Syncopy', 'Cruel and Unusual Films']","['United Kingdom', 'United States of America']",2013-06-12,2h 23m,['English'],Man of Steel,6.5,"['Henry Cavill', 'Amy Adams', 'Michael Shannon', 'Kevin Costner', 'Diane Lane', 'Russell Crowe', 'Laurence Fishburne', 'Antje Traue', 'Christopher Meloni', 'Jadin Gould', 'Tahmoh Penikett', 'Ayelet Zurer', 'Richard Schiff', 'Dylan Sprayberry', 'Michael Kelly', 'Carla Gugino', 'Richard Cetrone', 'Mackenzie Gray', 'Julian Richings', 'Mary Black', 'Samantha Jo', 'Rebecca Buller', 'Christina Wren', 'David Lewis', 'Doug Abrahams', 'Brad Kelly', 'Alessandro Juliani', 'Jack Foley', 'Robert Gerdisch', 'Harry Lennix', 'Jacqueline Scislowski', 'Sean Campbell', 'Raj Lal']"
2454,225m usd,"['Adventure', 'Family', 'Fantasy']",,"One year after their incredible adventures in the Lion, the Witch and the Wardrobe, Peter, Edmund, Lucy and Susan Pevensie return to Narnia to aid a young prince whose life has been threatened by the evil King Miraz. Now, with the help of a colorful cast of new characters, including Trufflehunter the badger and Nikabrik the dwarf, the Pevensie clan embarks on an incredible quest to ensure that Narnia is returned to its rightful heir.","['Walt Disney', 'Walden Media', 'Stillking Films', 'Ozumi Films', 'Propeler', 'Silverbell Films', 'Revolution Sun Studios']","['Czech Republic', 'Poland', 'Slovenia', 'United States of America']",2008-05-15,2h 30m,['English'],The Chronicles of Narnia: Prince Caspian,6.3,"['Ben Barnes', 'William Moseley', 'Anna Popplewell', 'Skandar Keynes', 'Georgie Henley', 'Sergio Castellitto', 'Alicia Borrachero', 'Peter Dinklage', 'Warwick Davis', 'Vincent Grass', 'Pierfrancesco Favino', 'Damián Alcázar', 'Simón Andreu', 'Predrag Bjelac', 'Shane Rangi', 'Cornell John', 'Liam Neeson', 'Ken Stott', 'Tilda Swinton', 'Eddie Izzard', 'Klára Issová']"
24428,220m usd,"['Science Fiction', 'Action', 'Adventure']",http://marvel.com/avengers_movie/,"When an unexpected enemy emerges and threatens global safety and security, Nick Fury, director of the international peacekeeping agency known as S.H.I.E.L.D., finds himself in need of a team to pull the world back from the brink of disaster. Spanning the globe, a daring recruitment effort begins!","['Paramount Pictures', 'Marvel Studios']",['United States of America'],2012-04-25,2h 23m,['English'],The Avengers,7.4,"['Robert Downey Jr.', 'Chris Evans', 'Mark Ruffalo', 'Chris Hemsworth', 'Scarlett Johansson', 'Jeremy Renner', 'Tom Hiddleston', 'Clark Gregg', 'Cobie Smulders', 'Stellan Skarsgård', 'Samuel L. Jackson', 'Gwyneth Paltrow', 'Paul Bettany', 'Jenny Agutter', 'Walter Perez', 'Powers Boothe', 'Stan Lee', 'Arthur Darbinyan', 'Donald Li', 'Ashley Johnson', 'Harry Dean Stanton', 'Alicia Sixtos', 'Dieter Riesle', 'Jamie McShane', 'Jeff Wolfe', 'Jerzy Skolimowski', 'Maximiliano Hernández', 'Alexis Denisof', 'James Eckhouse', 'Enver Gjokaj', 'Damion Poitier', 'Tina Benko', 'Kirill Nikiforov', ""M'laah Kaur Singh"", 'Rashmi Rustagi', 'Warren Kole', 'Jesse Garcia', 'Kenneth Tigar', 'Josh Cowdery', 'Katsumi Komatsu', 'Yumiko Komatsu', 'Momoko Komatsu', 'Robert Clohessy', 'Fernanda Toker', 'Andrea Vecchio', 'Robin Swoboda', 'Brent McGee', 'Michael Zhang', 'William-Christopher Stephens', 'Kelley Robins', 'Romy Rosemont', 'Pat Kiernan', 'Thomas Roberts', 'Jillian Morgese', 'Catherine Anderson', 'Ricardo Andres', 'Logan Bennett', 'Mayank Bhatter', 'Sharita Bone', 'Jason Botsford', 'Mary Kate Campbell', 'Gene N. Chavez', 'Layla Cushman', 'Robert Dean', 'Rick Dremann', 'Jeffrey Feingold', 'Lou Ferrigno', 'Rod Fielder', 'Eric Frank', 'Israel Hall', 'Carmen Dee Harris', 'Alexander Christopher Jones', 'Mike Karban', 'Demoine Kinney', 'Andrew Knode', 'Annette Lawless', 'Kimberly J. Mahoney', 'Todd Manes', 'Jorge Mardel', 'Tiffany Sander McKenzie', 'Michael McMillan', 'Sean Meehan', 'Joti Nagra', 'Holly Neelie', 'Caleb Daniel Noal', ""Joseph O'Brien"", 'Jeremy Orr', 'Nate Paige', 'Martin Palmer', 'Maria Perossa', 'Caleb Pieplow', 'Alexander Daniel Pimentel', 'Frank Powers', 'Jaime Powers', 'Brent Reichert', 'Kelly Ruble', 'Gina Sarno', 'Robert B. Schneider IV', 'Jeff Seich', 'Christina Shaffer', 'Alonda Shevette', 'Douglas Slygh', 'Colin Strause', 'Robert P. Thitoff', 'George Thomas', 'Shane Thompson', 'Jerry Lee Tucker', 'Tai Urban', 'Chris Vaina', 'Sandra Weston', 'Seth Zielicke', 'Alex DeCourville', 'Debbie Scaletta', 'Andrea-Nichole Olivas', 'Tina Grimm']"
1865,380m usd,"['Adventure', 'Action', 'Fantasy']",http://disney.go.com/pirates/index-on-stranger-tides.html#/video/,"Captain Jack Sparrow crosses paths with a woman from his past, and he's not sure if it's love -- or if she's a ruthless con artist who's using him to find the fabled Fountain of Youth. When she forces him aboard the Queen Anne's Revenge, the ship of the formidable pirate Blackbeard, Jack finds himself on an unexpected adventure in which he doesn't know who to fear more: Blackbeard or the woman from his past.","['Walt Disney Pictures', 'Jerry Bruckheimer Films', 'Moving Picture Company (MPC)']",['United States of America'],2011-05-14,2h 16m,"['English', 'Español']",Pirates of the Caribbean: On Stranger Tides,6.4,"['Johnny Depp', 'Penélope Cruz', 'Ian McShane', 'Kevin McNally', 'Geoffrey Rush', 'Sam Claflin', 'Astrid Bergès-Frisbey', 'Stephen Graham', 'Greg Ellis', ""Damian O'Hare"", 'Óscar Jaenada', 'Richard Griffiths', 'Keith Richards', 'Gemma Ward', 'Judi Dench', 'Ian Mercer', 'Robbie Kay', 'Christopher Fairbank', 'Yuki Matsuzaki', 'Steve Evets', 'Bronson Webb', 'Derek Mears', 'Deobia Oparei', 'Sebastian Armesto', 'Anton Lesser', 'Roger Allam', 'Paul Bazely', 'Richard Thomson', 'Danny Le Boyer', 'Alan J. Utley-Moore', 'Luke Roberts', 'Emilia Jones', 'Sanya Hughes', 'LeJon', 'Siegfried Peters']"
41154,225m usd,"['Action', 'Comedy', 'Science Fiction']",http://www.sonypictures.com/movies/meninblack3/,"Agents J (Will Smith) and K (Tommy Lee Jones) are back...in time. J has seen some inexplicable things in his 15 years with the Men in Black, but nothing, not even aliens, perplexes him as much as his wry, reticent partner. But when K's life and the fate of the planet are put at stake, Agent J will have to travel back in time to put things right. J discovers that there are secrets to the universe that K never told him - secrets that will reveal themselves as he teams up with the young Agent K (Josh Brolin) to save his partner, the agency, and the future of humankind.","['Amblin Entertainment', 'Media Magik Entertainment', 'Imagenation Abu Dhabi FZ', 'Hemisphere Media Capital', 'Parkes/MacDonald Productions']",['United States of America'],2012-05-23,1h 46m,['English'],Men in Black 3,6.2,"['Will Smith', 'Tommy Lee Jones', 'Josh Brolin', 'Michael Stuhlbarg', 'Emma Thompson', 'Jemaine Clement', 'Nicole Scherzinger', 'Alice Eve', 'Bill Hader', 'Michael Chernus', 'David Rasche', 'Keone Young', 'Cayen Martin', 'Mike Colter', 'Mela Hudson', 'Will Arnett', 'Kelvin Davis', 'Dan Bittner']"
122917,250m usd,"['Action', 'Adventure', 'Fantasy']",http://www.thehobbit.com/,"Immediately after the events of The Desolation of Smaug, Bilbo and the dwarves try to defend Erebor's mountain of treasure from others who claim it: the men of the ruined Laketown and the elves of Mirkwood. Meanwhile an army of Orcs led by Azog the Defiler is marching on Erebor, fueled by the rise of the dark lord Sauron. Dwarves, elves and men must unite, and the hope for Middle-Earth falls into Bilbo's hands.","['WingNut Films', 'New Line Cinema', 'Warner Bros. Pictures', '3Foot7', 'Metro-Goldwyn-Mayer (MGM)']","['New Zealand', 'United States of America']",2014-12-10,2h 24m,['English'],The Hobbit: The Battle of the Five Armies,7.1,"['Martin Freeman', 'Ian McKellen', 'Richard Armitage', 'Ken Stott', 'Graham McTavish', 'William Kircher', 'James Nesbitt', 'Stephen Hunter', ""Dean O'Gorman"", 'Aidan Turner', 'John Callen', 'Peter Hambleton', 'Jed Brophy', 'Mark Hadlow', 'Adam Brown', 'Orlando Bloom', 'Evangeline Lilly', 'Lee Pace', 'Cate Blanchett', 'Hugo Weaving', 'Christopher Lee', 'Ian Holm', 'Mikael Persbrandt', 'Sylvester McCoy', 'Luke Evans', 'Stephen Fry', 'John Bell', 'Ryan Gage', 'Peggy Nesbitt', 'Mary Nesbitt', 'Manu Bennett', 'John Tui', 'Billy Connolly', 'Benedict Cumberbatch', 'Kelly Kilgour', 'Sarah Peirse', 'Nick Blake', 'Simon London', 'Conan Stevens', 'Allan Smith', 'Miranda Harcourt', 'Thomasin McKenzie']"
1930,215m usd,"['Action', 'Adventure', 'Fantasy']",http://www.theamazingspiderman.com,"Peter Parker is an outcast high schooler abandoned by his parents as a boy, leaving him to be raised by his Uncle Ben and Aunt May. Like most teenagers, Peter is trying to figure out who he is and how he got to be the person he is today. As Peter discovers a mysterious briefcase that belonged to his father, he begins a quest to understand his parents' disappearance – leading him directly to Oscorp and the lab of Dr. Curt Connors, his father's former partner. As Spider-Man is set on a collision course with Connors' alter ego, The Lizard, Peter will make life-altering choices to use his powers and shape his destiny to become a hero.","['Columbia Pictures', 'Laura Ziskin Productions', 'Marvel Entertainment']",['United States of America'],2012-06-27,2h 16m,['English'],The Amazing Spider-Man,6.5,"['Andrew Garfield', 'Emma Stone', 'Rhys Ifans', 'Denis Leary', 'Campbell Scott', 'Irrfan Khan', 'Martin Sheen', 'Sally Field', 'Max Charles', 'Chris Zylka', 'Embeth Davidtz', 'Leif Gantvoort', 'Hannah Marks', 'Kelsey Asbille', 'C. Thomas Howell', 'Stan Lee', 'Michael Massee', 'Michael Papajohn', 'Kari Coleman', 'Charlie DePew', 'Skyler Gisondo', 'Jacob Rodier', 'Jake Keiffer', 'Kevin McCorkle', 'Barbara Eve Harris', 'Danielle Burgio', 'Michael Barra', 'Andy Pessoa', 'Andy Gladbach', 'Ring Hendricks-Tellefsen', 'Tom Waite', 'Keith Campbell', 'Steve DeCastro', 'James Chen', 'Alexander Bedria', 'John Burke', 'Jill Flint', 'Mark Daugherty', 'Milton González', 'Vincent Laresca', 'Damien Lemon', 'Ty Upshaw', 'Tia Texada', 'Jay Caputo', 'Terry Bozeman', 'Jennifer Lyons', 'Amber Stevens', 'Zoey Deutch', 'Jody Cosgrove-Kao', 'Max Bogner', 'Ethan Cohn', 'Miles Elliot', 'Miranda LaDawn Hill', 'Amanda MacDonald', 'Maury Morgan', 'Amy Novondo', 'Kristin Quick']"
20662,200m usd,"['Action', 'Adventure']",http://www.robinhoodthemovie.com/,"When soldier Robin happens upon the dying Robert of Loxley, he promises to return the man's sword to his family in Nottingham. There, he assumes Robert's identity; romances his widow, Marion; and draws the ire of the town's sheriff and King John's henchman, Godfrey.","['Imagine Entertainment', 'Universal Pictures', 'Scott Free Productions', 'Relativity Media']","['United Kingdom', 'United States of America']",2010-05-12,2h 20m,"['English', 'ภาษาไทย']",Robin Hood,6.2,"['Russell Crowe', 'Cate Blanchett', 'Max von Sydow', 'William Hurt', 'Mark Strong', 'Oscar Isaac', 'Danny Huston', 'Eileen Atkins', 'Mark Addy', 'Matthew Macfadyen', 'Kevin Durand', 'Scott Grimes', 'Alan Doyle', 'Douglas Hodge', 'Léa Seydoux', 'Jonathan Zaccaï', 'Robert Pugh', 'Gerard McSorley', 'Velibor Topic', 'Ciaran Flynn', 'Simon McBurney', 'Mark Lewis Jones', 'Bronson Webb', 'Denis Ménochet', 'Ruby Bentall', 'Jessica Raine', 'John Nicholas', 'Roy Holder', 'Denise Gough', 'Luke Evans', 'Arthur Darvill', 'Giannina Facio', 'Ralph Ineson', 'Jake Curran']"
57158,250m usd,"['Adventure', 'Fantasy']",http://www.thehobbit.com/,"The Dwarves, Bilbo and Gandalf have successfully escaped the Misty Mountains, and Bilbo has gained the One Ring. They all continue their journey to get their gold back from the Dragon, Smaug.","['WingNut Films', 'New Line Cinema', 'Warner Bros. Pictures', 'Metro-Goldwyn-Mayer (MGM)']","['New Zealand', 'United States of America']",2013-12-11,2h 41m,['English'],The Hobbit: The Desolation of Smaug,7.6,"['Martin Freeman', 'Ian McKellen', 'Richard Armitage', 'Ken Stott', 'Graham McTavish', 'William Kircher', 'James Nesbitt', 'Stephen Hunter', ""Dean O'Gorman"", 'Aidan Turner', 'Benedict Cumberbatch', 'Lee Pace', 'Luke Evans', 'Evangeline Lilly', 'Orlando Bloom', 'Mikael Persbrandt', 'Manu Bennett', 'Stephen Fry', 'John Bell', 'Sylvester McCoy', 'Terry Notary', 'Peter Hambleton', 'Cate Blanchett', 'Stephen Colbert', 'Jed Brophy', 'Sarah Peirse', 'Mary Nesbitt', 'Peggy Nesbitt', 'Mark Hadlow', 'John Callen', 'Adam Brown', 'Ben Mitchell']"
2268,180m usd,"['Adventure', 'Fantasy']",http://www.goldencompassmovie.com/index_german.html,"After overhearing a shocking secret, precocious orphan Lyra Belacqua trades her carefree existence roaming the halls of Jordan College for an otherworldly adventure in the far North, unaware that it's part of her destiny.","['New Line Cinema', 'Ingenious Film Partners', 'Depth of Field', 'Scholastic Productions']","['United Kingdom', 'United States of America']",2007-12-04,1h 53m,"['Íslenska', 'English', 'Pусский', 'Français']",The Golden Compass,5.8,"['Dakota Blue Richards', 'Nicole Kidman', 'Daniel Craig', 'Sam Elliott', 'Eva Green', 'Freddie Highmore', 'Ian McKellen', 'Ben Walker', 'Ian McShane', 'Kristin Scott Thomas', 'Kathy Bates', 'Jim Carter', 'Tom Courtenay', 'Christopher Lee', 'Simon McBurney', 'Jack Shepherd', 'Magda Szubanski', 'Derek Jacobi', 'Clare Higgins', 'Charlie Rowe', 'Steven Loton', 'Michael Antoniou', 'Mark Mottram', 'Hattie Morahan', 'Jason Watkins', 'Sam Hoare', 'Brian Nickels', 'Thomas Arnold', 'Helen Soraya']"
254,207m usd,"['Adventure', 'Drama', 'Action']",,"In 1933 New York, an overly ambitious movie producer coerces his cast and hired ship crew to travel to mysterious Skull Island, where they encounter Kong, a giant ape who is immediately smitten with the leading lady.","['WingNut Films', 'Universal Pictures', 'Big Primate Pictures', 'MFPV Film']","['New Zealand', 'United States of America', 'Germany']",2005-12-14,3h 7m,['English'],King Kong,6.6,"['Naomi Watts', 'Jack Black', 'Adrien Brody', 'Thomas Kretschmann', 'Colin Hanks', 'Andy Serkis', 'Evan Parke', 'Jamie Bell', 'Lobo Chan', 'John Sumner', 'Craig Hall', 'Kyle Chandler', 'William Johnson', 'David Pittu', 'Mark Hadlow', 'Geraldine Brophy', 'David Dennis', 'Pip Mushin', 'Jim Knobeloch', 'Ric Herbert', 'Lee Donahue', 'Tom Hobbs', 'Tiriel Mora', 'Jed Brophy', 'John Wraight', 'William Wallace', 'Frank Edwards', 'Crawford Thomson', 'Richard Kavanagh', 'Stephen Hall', 'Joe Folau', 'Chic Littlewood', 'Samuel Taylor']"
597,200m usd,"['Drama', 'Romance', 'Thriller']",http://www.titanicmovie.com,"84 years later, a 101-year-old woman named Rose DeWitt Bukater tells the story to her granddaughter Lizzy Calvert, Brock Lovett, Lewis Bodine, Bobby Buell and Anatoly Mikailavich on the Keldysh about her life set in April 10th 1912, on a ship called Titanic when young Rose boards the departing ship with the upper-class passengers and her mother, Ruth DeWitt Bukater, and her fiancé, Caledon Hockley. Meanwhile, a drifter and artist named Jack Dawson and his best friend Fabrizio De Rossi win third-class tickets to the ship in a game. And she explains the whole story from departure until the death of Titanic on its first and last voyage April 15th, 1912 at 2:20 in the morning.","['Paramount Pictures', 'Twentieth Century Fox Film Corporation', 'Lightstorm Entertainment']",['United States of America'],1997-11-18,3h 14m,"['English', 'Français', 'Deutsch', 'svenska', 'Italiano', 'Pусский']",Titanic,7.5,"['Kate Winslet', 'Leonardo DiCaprio', 'Frances Fisher', 'Billy Zane', 'Kathy Bates', 'Gloria Stuart', 'Bill Paxton', 'Bernard Hill', 'David Warner', 'Victor Garber', 'Jonathan Hyde', 'Suzy Amis', 'Lewis Abernathy', 'Nicholas Cascone', 'Danny Nucci', 'Jason Barry', 'Lew Palter', 'Eric Braeden', 'Bernard Fox', 'Ewan Stewart', 'Ioan Gruffudd', 'Jonny Phillips', 'Edward Fletcher', 'Scott G. Anderson', 'Martin East', 'Gregory Cooke', 'Alexandrea Owens', 'Seth Adkins', 'Michael Ensign', 'Anatoly M. Sagalevitch', 'Martin Hub', 'Mark Lindsay Chapman', 'Richard Graham', 'Paul Brightwell', 'Ron Donachie', 'Charlotte Chatton', 'Fannie Brett', 'Jenette Goldstein', 'Camilla Overbye Roos', 'Linda Kerns', 'Amy Gaipa', 'Martin Jarvis', 'Rosalind Ayres', 'Rochelle Rose', 'Jonathan Evans-Jones', 'Brian Walsh', 'Rocky Taylor', 'Craig Kelly', 'Liam Tuohy', 'Simon Crane', 'James Lancaster', 'Elsa Raven', 'Reece P. Thompson III', 'Laramie Landis', 'Mark Rafael Truitt', 'John Walcutt', 'Terry Forrestal', 'Derek Lea', 'Richard Ashton', 'Sean Nepita', 'Brendan Connolly', 'David Cronnelly', 'Garth Wilton', 'Richard Fox', 'Nick Meaney', 'Kevin Owers', 'Mark Capri', 'Marc Cass', 'Paul Herbert', 'Emmett James', 'Chris Byrne', 'Oliver Page', 'James Garrett', 'Erik Holland', 'Erik Holland', 'Jari Kinnunen', 'Anders Falk', 'Barry Dennen', 'Vern Urich', 'Rebecca Klingler', ""Tricia O'Neil"", 'Kathleen S. Dunn', 'Romeo Francis', 'Mandana Marino', 'Van Ling', 'Bjørn Olsen', 'Dan Pettersson', 'Shay Duffin', 'Greg Ellis', 'Diana Morgan', 'Kris Andersson', 'Bobbie Bates', 'Aaron James Cash', 'Anne Fletcher', 'Edmond Alan Forsyth', 'Andie Hicks', 'Scott Hislop', 'Stan Mazin', 'Lisa Ratzin', 'Julene Renee', 'Brian Baines', 'Ellie Bensinger', 'Alexandra Boyd', 'Mike Butters', 'James Cameron', 'Bruno Campolo', 'Chris Cragnotti', 'Kevyn Currie', 'Kevin De La Noy', 'Thomas Fiss', 'Griffin Howell', 'Sean Howse', 'Tony Kenny', 'Bret Aaron Knower', 'George Kosty III', 'George Kosty Jr.', 'Geoffrey C. Kosty', 'Gregory Charles Kosty', 'Sean Lawlor', 'John Leonhardt', 'Miguel A. Lomelin', 'Don Lynch', 'Johnny Martin', 'Ryan McClurkin', 'Meghan McLeod', ""Mike O'Neal"", 'Julian Oros', 'Phil Parlapiano', 'Judy Prestininzi', 'Steven Quale', 'Olivia Rosewood', 'John Slade', 'Stephen Wolfe Smith', 'R. Gern Trowbridge', 'Francisco Váldez', 'Lucie Zolcerova']"
271110,250m usd,"['Adventure', 'Action', 'Science Fiction']",http://marvel.com/captainamericapremiere,"Following the events of Age of Ultron, the collective governments of the world pass an act designed to regulate all superhuman activity. This polarizes opinion amongst the Avengers, causing two factions to side with Iron Man or Captain America, which causes an epic battle between former allies.","['Studio Babelsberg', 'Marvel Studios', 'Walt Disney Studios Motion Pictures', 'Vita-Ray Dutch Productions (III)', 'Deluxe Digital Studios']",['United States of America'],2016-04-27,2h 27m,"['Română', 'English', 'Deutsch', 'Pусский']",Captain America: Civil War,7.1,"['Chris Evans', 'Robert Downey Jr.', 'Scarlett Johansson', 'Sebastian Stan', 'Anthony Mackie', 'Don Cheadle', 'Jeremy Renner', 'Chadwick Boseman', 'Paul Bettany', 'Elizabeth Olsen', 'Paul Rudd', 'Emily VanCamp', 'Tom Holland', 'Frank Grillo', 'William Hurt', 'Daniel Brühl', 'John Slattery', 'Kerry Condon', 'Martin Freeman', 'Marisa Tomei', 'John Kani', 'Hope Davis', 'Gene Farber', 'Florence Kasumba', 'Alfre Woodard', 'Jim Rash', 'Stan Lee', 'Joe Russo', 'Damion Poitier', 'Michael A. Cook', 'Laughton Parchment', 'Jackson Spidell', 'Yi Long', 'Heidi Moneymaker', 'Aaron Toney', 'Cale Schultz', 'Ann Russo', 'Cornell John', 'Sven Hönig', 'Joshua Peck', 'Brent McGee', 'Be Satrazemis', 'Blair Jasin', 'Oli Bigalke', 'Rafael Banasik', 'David de Vries', 'John Curran', 'Katie Amess', 'Austin Sanders', 'Brett Gentile', 'Matthew Anderson', 'Andrew Botchwey', 'Chase Bradfield', 'Ernest Charles', 'Hendricks Coates', 'Ethan Condon', 'Shen Dynes', 'Nathaniel Ellis', 'Jariah Ferguson', 'Evan Ffrench', 'Justin Freeman', ""Ralphael Grand'Pierre"", 'Julian Grimes', 'Aaron Hayes', 'Austin Hooper', 'Amiri Jones', 'Myles Joseph', 'Stephen Lewis', 'Jacob Ludwick', ""D'Mahrei McRae"", 'Ashwin Mudaliar', 'Eli Ollinger', 'Parker Pape', 'Daniel Parada', 'Jonah Ruffin', 'Darryl Sampson', 'Cameron Sardone', 'Stanley Sellers', 'Miles Selles', 'Jacob Sung', 'Caden Wilkinson', 'Kim Scar', 'Jessica Walther-Gabory', 'Beniamino Brogi', 'Silvina Buchbauer', 'Henry Amadi', 'Ugochukwu Ani', 'Michael Anthony Rogers', 'Umar Khan', 'David Brown', 'Guy Fernandez', 'Sophia Russo', 'Amelia Morck', 'Julianna Guill', 'Surely Alvelo', 'Brian Schaeffer', 'Kevin LaRosa Jr.', 'Al Cerullo', 'Frédéric North', 'Ray Sahetapy']"
